username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
DawsonSField;2019-04-29 11:40;256;294;"Seems that Deloitte auditing firm has resigned in protest to pressure to certify the audit of Ferrexpo, the largest Ukrainian iron ore producer. Ferrexpo's stock dropped 25% or $1.5B lost in market value in response to the news that Deloitte ran away! https:// fcced.com/ferrexpo-plung es-after-auditor-resigns-amid-ml-probe/#.XMM0OGNJeH8.twitter …";;;#;"1122873170057408513";https://twitter.com/DawsonSField/status/1122873170057408513
AnodyneParadigm;2019-04-27 04:10;82;98;"This guy brags he’s worth 4billion. Worth noting it’s been derived from crown (the people’s) iron ore tenements in WA leased to Chinese company, for extraction. What has the nation received? WE need a resource super profit tax AND super tax for high net worth individuals #auspol https:// twitter.com/jessvanvondere n/status/1121998359273725952 …";;;#auspol;"1122035252405256192";https://twitter.com/AnodyneParadigm/status/1122035252405256192
TheKouk;2019-04-25 19:07;13;33;"Iron ore US$92.60, with AUD 0.7000 - staggeringly high price in AUD terms which is having a powerful effect on the income and the budget bottom line - can it last?";;;;"1121536310605271040";https://twitter.com/TheKouk/status/1121536310605271040
lillpacboi;2019-04-24 12:06;15;25;"Export cocoa, import chocolate and beverages Export oil palm, import refine cooking oil and soap Export iron ore , import iron bars Export Timber, import furniture Export crude oil, import petrol The list goes on";;;;"1121067898930368512";https://twitter.com/lillpacboi/status/1121067898930368512
povonewstv;2019-04-24 03:15;26;63;"MOU signed between Zim govt & Tsingshan on April 23 is an addendum of MOU signed in June 2018 Zimbabwe will give the Chineses company Chrome, Nickel, Iron ore & Coal resources, in turn, Tsingshan will establish a steel plant in Mvuma & construct a 600MW power plant pic.twitter.com/ifJ6PWdQiL";;;;"1120934392430583808";https://twitter.com/povonewstv/status/1120934392430583808
Zanaga_Iron_Ore;2019-04-23 09:52;9;32;"Congratulations to our neighbours at SAPRO on the first shipment of #ironore - a fantastic achievement. “Congo Republic ships first iron ore ahead of expected production boom” http:// bit.ly/2XxRWsF via @mining #zanaga #china #ZIOC";;@mining;#ironore #zanaga #china #ZIOC;"1120671830589759488";https://twitter.com/Zanaga_Iron_Ore/status/1120671830589759488
Reuters;2019-04-23 04:10;22;23;"China iron ore slips on tepid demand amid steel output curbs https:// reut.rs/2GAHzOP pic.twitter.com/FQbvItBChd";;;;"1120585717682405382";https://twitter.com/Reuters/status/1120585717682405382
msvantny;2019-04-22 07:06;0;1;"Austrian #Alps hiking. Hochschwab and Eisenerzer Reichenstein #mountains in #Austria - peak views in Hochschwab - #chamois eye to eye view - iron ore #mine on Erzberg from Eisenerzer Reichenstein. #photography #photo #nature pic.twitter.com/XokB1RX5aW";;;#Alps #mountains #Austria #chamois #mine #photography #photo #nature;"1120267729846657024";https://twitter.com/msvantny/status/1120267729846657024
Indiamining;2019-04-22 02:08;132;22;"Government should ensure resumption of iron ore mining activities immediately as the majority of the people in the state are dependent on mining. #GoaMining @BJP4India @BJP4Goa @INCGoa @ShivSena @AamAadmiParty @Goaforwardparty @GoaFront @goacm @PMOIndia @nstomar @mygovindia";;@BJP4India @BJP4Goa @INCGoa @ShivSena @AamAadmiParty @Goaforwardparty @GoaFront @goacm @PMOIndia @nstomar @mygovindia;#GoaMining;"1120192635501563905";https://twitter.com/Indiamining/status/1120192635501563905
sparksy888;2019-04-21 23:26;70;135;"Driving an electric car is meant to symbolise environmentally friendly. Yeh right! The electric car is made from Plastic (from Oil) and Steel (from Iron Ore ) and the Battery (from Lithium) All brought from the earth by Miners! https:// twitter.com/kelliekelly23/ status/1120076840901562369 …";;;;"1120151976992329728";https://twitter.com/sparksy888/status/1120151976992329728
fimiletoks;2019-04-21 09:40;19;33;"Bauxite, iron ore . Japan makes billions of dollars annually from what is our backyard in Kogi state. But the state cannot pay salaries. The governor must borrow and beg for bailout. The people cannot utilize the potentials of the Niger and Benue river.. pic.twitter.com/COWq5yhY4k";;;;"1119943938578767873";https://twitter.com/fimiletoks/status/1119943938578767873
fimiletoks;2019-04-21 09:32;19;33;"These elements built Ajaokuta, decades after the project is still in ruins. Why can't the FG hand it over to the state? The FG has proven to be clueless.. Japan does not have iron ore but Japan has a viable steel industry. Japan imports every mineral Kogi has..coal, coke,";;;;"1119941990387474432";https://twitter.com/fimiletoks/status/1119941990387474432
africlandpost;2019-04-20 13:53;147;126;"In a country ravaged by poverty n ebola, Glencore’s joint venture will extract over 50 million tones of Iron Ore worth billions in the next 2 yrs n congo wont see a dime coz they sold the rights long time ago. Also, Glenco uses that money 2 give subsidies 2 people in switzerland pic.twitter.com/sevHRHiRgG";;;;"1119645198445895680";https://twitter.com/africlandpost/status/1119645198445895680
ThisIsREngland;2019-04-20 11:14;19;72;"Apparently, there are no resources left in Africa, a few small European nations took EVERYTHING! Every last lump of coal, every last bit of Iron ore , every last diamond. From a continent 5 times the size of Europe. That's why they are here, to get it all back.";;;;"1119605211402833921";https://twitter.com/ThisIsREngland/status/1119605211402833921
Indiasteeltrade;2019-04-19 17:04;0;0;"Global Steel Metals 2019 Market Key Players – Mobarakeh Steel Company, ArcelorMittal, Hebei Iron Ore and Steel, ThyssenKrupp AG, POSCO, Tata Steel Limited….. – Honest Version https:// indiasteeltrade.com/index.php/2019 /04/19/global-steel-metals-2019-market-key-players-mobarakeh-steel-company-arcelormittal-hebei-iron-ore-and-steel-thyssenkrupp-ag-posco-tata-steel-limited-honest-version/ …";;;;"1119330917980438528";https://twitter.com/Indiasteeltrade/status/1119330917980438528
kelsaljohnson;2019-04-18 21:33;19;31;"Every ton of iron ore , carried on ships like the Mesabi Miner generates $24,000 in eceonomic activity. Each ship carries approx. 70,000 tons. #Mining #MiningSupportsUs https:// twitter.com/akpix/status/1 119023662429081601 …";;;#Mining #MiningSupportsUs;"1119036309266472960";https://twitter.com/kelsaljohnson/status/1119036309266472960
business;2019-04-18 09:14;8;11;"The rally in iron ore looks precarious https:// bloom.bg/2XkZAWZ";;;;"1118850173827002368";https://twitter.com/business/status/1118850173827002368
KiranKS;2019-04-17 07:19;212;316;"Worst part of Congress party's front page ad is - it talks of KIOCL as a part of "Congress brought development to Karnataka". Those who designed the ad don't know that Kudremukh Iron Ore Company or KIOCL closed its mining operations in Kudremukh in 2006, when UPA was in power!!";;;;"1118458892944470016";https://twitter.com/KiranKS/status/1118458892944470016
moneycontrolcom;2019-04-17 02:03;53;34;"Union Commerce Minister @sureshpprabhu assured the @BJP4India will find a solution to the current crisis faced by Goa's iron ore mining industry soon after it returns to power at the Centre post the April-May general elections. #GoaMining https://www. moneycontrol.com/news/business/ economy/solution-to-goa-mining-woes-after-bjp-returns-to-power-suresh-prabhu-3841161.html …";;@sureshpprabhu @BJP4India;#GoaMining;"1118379433583312896";https://twitter.com/moneycontrolcom/status/1118379433583312896
Afrina_123;2019-04-16 04:29;55;7;"3rd largest Iron Ore Mining State is today suffering to sell material despite sufficient demand due to crippling sale modalities and restriction. y discriminate between Mining industry & Steel industry. #LetsSaveKarnatakaMining @PMOIndia @hd_kumaraswamy @nstomar @nitin_gadkari";;@PMOIndia @hd_kumaraswamy @nstomar @nitin_gadkari;#LetsSaveKarnatakaMining;"1118053760217993216";https://twitter.com/Afrina_123/status/1118053760217993216
BryceEdw;2019-04-16 03:58;16;45;"Iron Ore ... not happy pic.twitter.com/lPlr098JDN";;;;"1118046042140733441";https://twitter.com/BryceEdw/status/1118046042140733441
LiveLawIndia;2019-04-16 03:13;28;48;"Supreme Court issues notice to Centre, Odisha, Karnataka, Jharkhand & CBI on a plea alleging corruption worth Rs 6 lakh Crore in allocation of iron ore mines in some states. A Bench headed by Justice SA Bobde appoints senior advocate PS Narasimha as Amicus curiae in the case-ANI";;;;"1118034703313825792";https://twitter.com/LiveLawIndia/status/1118034703313825792
RioTinto;2019-04-15 19:42;22;78;"“Our iron ore business faced several challenges at the start of 2019 and as a result, 2019 guidance for Pilbara shipments is reduced to 333 & 343 mil tonnes. The quarterly operational performance in our other products was solid, generally higher than last year” J-S Jacques #QOR1";;;#QOR1;"1117921079710740480";https://twitter.com/RioTinto/status/1117921079710740480
Tav_assoli;2019-04-12 22:18;12;21;"An area slightly larger than Denmark, that is thought to be rich in gold, copper, iron ore , etc. The Amazon rainforest is the Earth's lung, but rabid capitalists would rip their own mother's heart out from between her lungs if it were made of gold. https:// twitter.com/Reuters/status /1116871014800031744 …";;;;"1116873231917563904";https://twitter.com/Tav_assoli/status/1116873231917563904
Afrina_123;2019-04-12 02:55;31;8;"Interesting fact about mining: 98% of the entire world's iron ore is made into steel which accounts for over 90% of all metals used in the world. #RestartGoaMining @PMOIndia @visrane @sureshpprabhu @nstomar @nitin_gadkari @rsprasad @AmitShahOffice @TendulkarBJP @DrPramodSawant2 pic.twitter.com/vQ84RUW3mY";;@PMOIndia @visrane @sureshpprabhu @nstomar @nitin_gadkari @rsprasad @AmitShahOffice @TendulkarBJP @DrPramodSawant2;#RestartGoaMining;"1116580672913625090";https://twitter.com/Afrina_123/status/1116580672913625090
Scutty;2019-04-11 19:37;7;30;"Iron ore prices are climbing again (via @BIAUS ) https://www. businessinsider.com.au/iron-ore-price s-china-trade-2019-4 … #ausbiz pic.twitter.com/unfTJHjxrM";;@BIAUS;#ausbiz;"1116470425310023680";https://twitter.com/Scutty/status/1116470425310023680
NOIResearch;2019-04-11 19:06;67;72;"Understanding Sudan and why the West wants it so badly. Natural resources: "Petroleum is Sudan's major natural resource. The country also has significant deposits of chromium ore, copper, iron ore , mica, silver, gold, tungsten, and zinc." #Sudan #Israel pic.twitter.com/SBaJl7UOoO";;;#Sudan #Israel;"1116462452391272449";https://twitter.com/NOIResearch/status/1116462452391272449
NosheenSeher;2019-04-10 10:00;19;22;"#PoorPeopleOfRichBalochistan Approximately 600 million tonnes of iron ore is in store in Balochistan. About 500 million tonnes of copper has been found from Chaghai alone. pic.twitter.com/EyRcJ10xrC";;;#PoorPeopleOfRichBalochistan;"1115962795927982081";https://twitter.com/NosheenSeher/status/1115962795927982081
SteelMinIndia;2019-04-10 08:33;57;53;"The process of making steel starts with iron ore , coke, and lime, which are fed into a blast furnace to produce molten iron and mixed with recycled steel scrap, further processed to make the required steel. pic.twitter.com/YyrQwn2apa";;;;"1115940960314073088";https://twitter.com/SteelMinIndia/status/1115940960314073088
Afrina_123;2019-04-09 06:20;99;23;"Iron ore mining and its associated activities can have a transformative effect on socio-economic development in countries where iron ore is found.𝑹𝒆𝒔𝒖𝒎𝒆 #𝑮𝒐𝒂𝑴𝒊𝒏𝒊𝒏𝒈 #RestartGoaMining @PMOIndia @visrane @sureshpprabhu @AmitShahOffice @TendulkarBJP @DrPramodSawant2";;@PMOIndia @visrane @sureshpprabhu @AmitShahOffice @TendulkarBJP @DrPramodSawant2;# #RestartGoaMining;"1115544981677043712";https://twitter.com/Afrina_123/status/1115544981677043712
zarnfee;2019-04-09 04:33;0;2;"Oder ich klopp alle Mods die ich finden kann mit rein, so dass man erstmal einen kompletten Tag braucht um überhaupt das erste Iron ore zu sehen.";;;;"1115518160436891649";https://twitter.com/zarnfee/status/1115518160436891649
lmonasterio;2019-04-08 16:57;7;49;""The top exports of Australia are Iron Ore ($48.2B), Coal Briquettes ($47B), Gold ($29.1B), Petroleum Gas ($20.3B) and Wheat ($4.88B)"";;;;"1115343012127809536";https://twitter.com/lmonasterio/status/1115343012127809536
Zanaga_Iron_Ore;2019-04-08 13:54;11;28;"Excellent article by Bloomberg ...highlighting the delayed effect of the iron ore supply shortfall causing record iron ore prices #ironore #ZIOC #zanaga https://www. bloomberg.com/news/articles/ 2019-04-08/as-goldman-backs-off-citi-says-chase-iron-ore-s-rally-to-100 …";;;#ironore #ZIOC #zanaga;"1115296787026391041";https://twitter.com/Zanaga_Iron_Ore/status/1115296787026391041
business;2019-04-08 10:05;5;20;"Iron ore is poised to hit $100 a ton thanks to “very, very low” seaborne cargoes and a possible pick-up in Chinese demand https:// bloom.bg/2Upr3cY";;;;"1115239134380032005";https://twitter.com/business/status/1115239134380032005
CISFHQrs;2019-04-08 02:20;14;177;"Steering the nation by protecting coal & iron ore mines! #CISF has played the role of a game-changer in providing security to coal & iron ore mines across the country. pic.twitter.com/ZGiJ330lvP";;;#CISF;"1115122174174486528";https://twitter.com/CISFHQrs/status/1115122174174486528
utkarsh_aanand;2019-04-08 02:09;11;34;"Fresh #PIL filed in the #SupremeCourt by adv ML Sharma alleges corruption worth Rs 6 lakh crore in allocation of iron ore mines. Sharma: There is corruption of Rs 6 lakh crore... #CJI : Where do you get all this information from? Forget it..it will be listed when it has to";;;#PIL #SupremeCourt #CJI;"1115119517485506560";https://twitter.com/utkarsh_aanand/status/1115119517485506560
onyebuchind;2019-04-07 12:46;14;34;"Gold, Petroleum, Iron ore , Platinum, Coal, Diamond, etc... It was hidden, Man dug the earth to find it. it was supposed to be a blessing, but it's causing war, crisis, and killings all over the world. May God help us. pic.twitter.com/dBr8Mniim8";;;;"1114917384652038145";https://twitter.com/onyebuchind/status/1114917384652038145
JMPSimor;2019-04-06 12:20;58;195;"No. It is unregulated capitalism that treats labour as a mere commodity. But labour is not like iron ore . It is a means by which individuals and communities can achieve fulfilling lives. To control ‘supply’ rather than employers’ treatment of workers is to restrict human freedom. https:// twitter.com/PaulEmbery/sta tus/1114401064718090240 …";;;;"1114548540682985473";https://twitter.com/JMPSimor/status/1114548540682985473
Left_of_Labor;2019-04-06 09:08;9;22;"Hey @ScottMorrisonMP , under your terrific financial guidance #BHP ... the Big Tax Evader is about to axe 700 jobs as iron ore prices soar... what do think about that sport. https://www. theaustralian.com.au/business/minin g-energy/bhp-to-slash-jobs-as-iron-ore-soars/news-story/134c7ba195edf88235a27cc7a975e161 … #auspol";;@ScottMorrisonMP;#BHP #auspol;"1114500222200057856";https://twitter.com/Left_of_Labor/status/1114500222200057856
PasseriniGino;2019-04-06 03:44;63;76;"Pays no tax , takes Billions of dollars out of Australia and gives crumbs back .....time we stood up Australia, don't you think? BHP axes jobs as iron ore soars https://www. theaustralian.com.au/business/minin g-energy/bhp-to-slash-jobs-as-iron-ore-soars/news-story/134c7ba195edf88235a27cc7a975e161 …";;;;"1114418687279153152";https://twitter.com/PasseriniGino/status/1114418687279153152
RockinTrump;2019-04-05 20:42;960;1230;"A windmill is made of 260 tons of steel that required 300 tons of iron ore &170 tons of coking coal, all mined transported & produced by hydrocarbons. A windmill could spin until it falls apart &never generates as much energy as was invested in building it. UGLY TOO pic.twitter.com/rNuWDwgX4f";;;;"1114312327879200775";https://twitter.com/RockinTrump/status/1114312327879200775
Zanaga_Iron_Ore;2019-04-05 09:00;13;28;"For those who missed it....China iron ore extends red-hot rally, logs best week in 8 #ZIOC #zanaga #ZIOC #china #ironore https:// reut.rs/2WQNq8j";;;#ZIOC #zanaga #ZIOC #china #ironore;"1114135765984993280";https://twitter.com/Zanaga_Iron_Ore/status/1114135765984993280
VedantaFootball;2019-04-05 08:12;31;16;"P.K Mukherjee, ex - MD of Vedanta Sesa Goa Iron Ore attended the game on 3rd April against Cuncolim Union. SFA jersey was presented to him by CEO, Sesa Football Academy our very own Mr. Sukhvinder Singh ( @sukkhi ) and chief mentor Mr. Brahmanand Sankhwalkar. #IndianFootball #GFA pic.twitter.com/vuxxTvlgfd";;@sukkhi;#IndianFootball #GFA;"1114123551575904257";https://twitter.com/VedantaFootball/status/1114123551575904257
finanztrends_tv;2019-04-04 04:12;0;0;"Labrador Iron Ore Royalty: So sollte es sein! https:// ift.tt/2K2yja9";;;;"1113700787199324161";https://twitter.com/finanztrends_tv/status/1113700787199324161
1petermartin;2019-04-02 05:35;13;13;"Warren Hogan. Iron ore dollars re-purposed to keep the economy afloat in budget 2019: http:// tinyurl.com/y5q37q86 @ConversationEDU #ausecon #auspol #Budget2019 pic.twitter.com/ksPBenklxD";;@ConversationEDU;#ausecon #auspol #Budget2019;"1112997049845243905";https://twitter.com/1petermartin/status/1112997049845243905
Scutty;2019-04-02 05:29;6;26;"Dalian iron ore finished at ¥662.5, highest close since Chinese futures launched in 2013, according to Reuters. pic.twitter.com/kNVI8o3JVt";;;;"1112995355711299584";https://twitter.com/Scutty/status/1112995355711299584
SimonThomsen;2019-04-01 21:58;21;33;"Tonight’s “back in black” #auspol #budget19 is like convincing yourself household spending is under control because you bought two winning $2 Scratchies (one paid out big with 3 coal symbols, the other 3 iron ore ones) and thus any structural deficit in family budget is solved.";;;#auspol #budget19;"1112882026015678464";https://twitter.com/SimonThomsen/status/1112882026015678464
muglikar_;2019-04-01 13:54;2640;6513;"Positive news for the day. HAL revenues up by 6% to 19400cr but no employee assn will write letter to thank GOI NMDC, largest producer of iron ore in the country, has once again surpassed the 30 million tonnes production this year Our RaGa says Modi ji destroyed institutions";;;;"1112760100849102851";https://twitter.com/muglikar_/status/1112760100849102851
erik_ironore;2019-04-01 11:21;14;35;"Although the volume is similar, iron ore production and quality in Brazil's southern and northern regions are very different. For instance: - The number of producers - Peak rainfall period (3 months apart) - The number of tailings dams - Types of iron ore products pic.twitter.com/P0EQRXsSew";;;;"1112721644022308867";https://twitter.com/erik_ironore/status/1112721644022308867
UjwalaSawant3;2019-04-01 01:45;75;21;"Till the resumption of fresh #mining activities in #Goa , we humbly request to Auction all the extracted iron ore belonging to govt. of Goa and restart the transportation activity.(1/2) #GoaMining #RestartGoaMining @goacm @DrPramodPSawant @BJP4Goa @BJP4India @MinesMinIndia";;@goacm @DrPramodPSawant @BJP4Goa @BJP4India @MinesMinIndia;#mining #Goa #GoaMining #RestartGoaMining;"1112576781838475265";https://twitter.com/UjwalaSawant3/status/1112576781838475265
Robert__Rennie;2019-03-31 21:19;11;21;"Australian iron ore exports forecast for March -15%yy on the back of Tropical Cyclone Veronica impact. If forecast correct, lowest exports since Feb 2015 and Q1 iron ore export volume -6% versus Q1 last year. Positive for iron ore price; negative for Q1 net export contribution? pic.twitter.com/h8Y9QZakoL";;;;"1112509745821351941";https://twitter.com/Robert__Rennie/status/1112509745821351941
Disembe;2019-03-31 04:49;8;26;"ODM Party Leader Raila Odinga expected in Embakasi South Constituency as ODM wraps up vote hunt for the Iron Ore of Gujarat, Hon. Irshad Sumra, grandson of a great Indian Coolie. #VoteSumra #VoteODM pic.twitter.com/ZgYLs0Yeyd";;;#VoteSumra #VoteODM;"1112260502376402944";https://twitter.com/Disembe/status/1112260502376402944
Queer_Kara;2019-03-30 22:01;14;87;"mfw im waiting for iron ore to smelt into ingots pic.twitter.com/zb7iseYdOx";;;;"1112157996245766144";https://twitter.com/Queer_Kara/status/1112157996245766144
MATRIBHUMISEVAK;2019-03-30 14:04;138;162;"3/× 4. PSU suffered loses of 1100 billion Pakistani rupees due to non availability of power & raw materials. India denied them iron ore , cotton, engineering goods, processed fibers etc. Major sufferers were Pakistan Steel Mill, Itefaq foundry, Pak Airlines and textile industries.";;;;"1112037869713932288";https://twitter.com/MATRIBHUMISEVAK/status/1112037869713932288
Disembe;2019-03-30 04:12;19;87;"We in ODM have a reason to believe we will win Embakasi South Constituency by election with the Iron Ore of Gujarat, the Hon. Irshad Sumra! #ChumaLiet #Pas #VoteSumra pic.twitter.com/TkSiGoUHUp";;;#ChumaLiet #Pas #VoteSumra;"1111888892544864257";https://twitter.com/Disembe/status/1111888892544864257
MayneReport;2019-03-29 19:50;15;15;"The OZ Rich List values Clive Palmer at $4.51 billion, mainly because he is getting a quarterly royalty cheque of $US66m from a Chinese government controlled company which is digging up state-owned iron ore in the Pilbara region of WA. Meanwhile, WA state govt remains debt laden. pic.twitter.com/6npxw578yQ";;;;"1111762465572835329";https://twitter.com/MayneReport/status/1111762465572835329
StatiSense;2019-03-27 03:00;2;3;"Cont'd. Iron Ore - 1,582 Lithium - 1,267 Quartz - 928 Tantalite - 920 Zircon - 890 Zircon Sand - 531 Tourmaline - 408 Baryte - 387 Coltan - 139 Sand Stone - 133 Wolframite - 129 Beryl - 35 Copper - 30 Topaz - 22 Amethyst - 6.3 Ruby - 2 Garnet - 0.8 /3";;;;"1110783742862413824";https://twitter.com/StatiSense/status/1110783742862413824
ragulius;2019-03-26 15:54;226;890;"- how to build a nether portal - how to start a melon farm - coordinate-based mining techniques - how to enchant tools and weapons - the importance of stockpiling iron ore - how to build an experience farm out of a mob spawner https:// twitter.com/Juliabway/stat us/1109494085679755264 …";;;;"1110615912388927488";https://twitter.com/ragulius/status/1110615912388927488
archaeologymag;2019-03-26 15:00;20;58;"A lump of iron processed sometime between 2500 and 2250 B.C., and discovered at the ancient Anatolian site of Kaman Kalehoyuk, was not obtained from a meteor, but was produced by the application of fire to iron ore , and may have been imported. http:// archaeology.org/news/7495-1903 25-anatolia-iron-smelting …";;;;"1110602321132699648";https://twitter.com/archaeologymag/status/1110602321132699648
McClellanOsc;2019-03-26 12:28;13;46;"When SP500 refused to follow the big BDI plunge downward, I'd concluded that the correlation was broken. On further reflection, it may still be working, in terms of the timing of the dance steps. BDI drop was related to the mining dam collapse in Brazil affecting iron ore market. pic.twitter.com/vA4C8Qcuar";;;;"1110564082082414592";https://twitter.com/McClellanOsc/status/1110564082082414592
GaniVedike;2019-03-26 03:43;90;23;"Do you think the government should eliminate discriminatory policies specific to karnataka state on iron ore sale? Give your opinions.";;;;"1110432169854263296";https://twitter.com/GaniVedike/status/1110432169854263296
MxolisiBob;2019-03-26 02:05;38;31;"ANC people must stop defending nonsense. ANC leaders teamed up with the verligte faction of the NP, the British with their German Jewish friends and sold state companies hence parts of Iscor like iron ore not the smelters ended up with Oppenheimers later called Kumba. Lets READ pic.twitter.com/gqmzQiUasg";;;;"1110407295937200128";https://twitter.com/MxolisiBob/status/1110407295937200128
_stickfab_;2019-03-25 08:25;66;325;"me staring at my furnance waiting for the iron ore to cook pic.twitter.com/ZERw1PoXpC";;;;"1110140667303526405";https://twitter.com/_stickfab_/status/1110140667303526405
jbfan911;2019-03-23 12:53;18;353;"CONFESSION: I love FREIGHTERS. This is my favorite freighter (The Michipicoten). She transports things such as limestone, iron ore , grain, coal, or salt from the mines and fields of the upper Great Lakes to the populous industrial areas down the lakes. AN ABSOLUTE UNIT pic.twitter.com/POrVZvxdlm";;;;"1109483234847588352";https://twitter.com/jbfan911/status/1109483234847588352
TheMarkTwain;2019-03-21 05:03;21;80;"Everything has its limit - iron ore cannot be educated into gold.";;;;"1108640144746266624";https://twitter.com/TheMarkTwain/status/1108640144746266624
RPearshouse;2019-03-20 17:10;28;40;"A Brazilian court has ordered Vale SA, the world's largest iron ore miner, to suspend operations at two more dams, demanding that it prove the structures are stable. https://www. voanews.com/a/brazilian-co urt-suspends-operations-at-2-more-vale-dams/4836747.html …";;;;"1108460776908558337";https://twitter.com/RPearshouse/status/1108460776908558337
LionelMedia;2019-03-20 08:39;173;331;"China has 19% of the world's population, but consumes, 53% of the world's cement, 48% of the world's iron ore , 47% of the world's coal, and the majority of just about every other major commodity. Plus, In 2010, China produced 11 times more steel than the United States.";;;;"1108332113626058754";https://twitter.com/LionelMedia/status/1108332113626058754
Scutty;2019-03-20 00:47;18;28;"Iron ore futures in China are getting hosed (via @BIAUS ) https://www. businessinsider.com.au/iron-ore-china -dalian-vale-2019-3 … pic.twitter.com/yZZYNUcU43";;@BIAUS;;"1108213546674880512";https://twitter.com/Scutty/status/1108213546674880512
VPSecretariat;2019-03-19 06:23;28;214;"Each of our countries have natural, financial and human resources. #Ghana has been the Gold Coast, #Guinea has Bauxite, Iron ore and #Lesotho has Diamond mines. We have to tap into our material resources, enrich our human resources & transform our economies through partnership.";;;#Ghana #Guinea #Lesotho;"1107935725566066688";https://twitter.com/VPSecretariat/status/1107935725566066688
MettaBhavana1;2019-03-19 04:52;13;24;"At the same time that Gina Rinehart was becoming the world’s richest woman on the back of rising iron ore prices, those on the minimum wage were falling further and further behind their fellow Australians. Richard Denniss";;;;"1107912762322272256";https://twitter.com/MettaBhavana1/status/1107912762322272256
muglikar_;2019-03-18 04:39;64;172;"Do you know the cost of iron ore was not updated for a long long time and once that was done there was a huge spike in inflation Nos? Would u like to remain in dark? Would you like to see data saying something and on ground, practically situation being different? #CAsForNation";;;#CAsForNation;"1107547001552547840";https://twitter.com/muglikar_/status/1107547001552547840
GregNorberg;2019-03-17 03:50;5485;7820;"A windmill is made of 260 tons of steel that required 300 tons of iron ore &170 tons of coking coal, all mined transported & produced by hydrocarbons. A windmill could spin until it falls apart &never generates as much energy as was invested in building it https:// twitter.com/VERYINTERESTlN G/status/1102951208082268160/video/1 …";;;;"1107172351379030018";https://twitter.com/GregNorberg/status/1107172351379030018
ashindestad;2019-03-15 09:49;28;66;"Top 5 Australian Exports 1. Iron Ore 2. Coal 3. Gold 4. White Supremacy 5. Wheat";;;;"1106537872579092480";https://twitter.com/ashindestad/status/1106537872579092480
Swamy39;2019-03-14 21:43;748;3251;": Instead of boycotting which is juvenile concept— we men have yet to abandon Western dress a call given by Mahatma Gandhi— we should use tariffs and quotas and ban export of iron ore and precious metals. Why have not expelled the Pak High Commissioner yet?";;;;"1106355077952880642";https://twitter.com/Swamy39/status/1106355077952880642
phbarratt;2019-03-13 17:57;44;42;"Tax cuts: PM to strike while iron ore is hot A favourite Coalition trick, of which Howard & Costello were much enamoured: use a temporary rise in mineral revenue to structure in a permanent loss of income tax. http://www. smh.com.au/business/feder al-budget-to-get-multibillion-dollar-boost-from-surging-iron-ore-price-20190312-p513rj.html?btis …";;;;"1105935941783379968";https://twitter.com/phbarratt/status/1105935941783379968
CBCAlerts;2019-03-13 14:13;22;15;"BREAKING: Iron Ore Company of Canada says 4 workers hurt in train 'incident' on railway near Labrador City, NL this morning. Mining company spokesperson Claudine Gagnon says all rail traffic has been suspended until further notice.";;;;"1105879667305840647";https://twitter.com/CBCAlerts/status/1105879667305840647
cherellemurpfry;2019-03-12 18:57;9;29;"Iron ore prices, if maintained at average level over 2018-19 so far, will boost Government receipts by AUD2.2bn in 2018-19 and AUD6.7bn in 2019-20. Plus the AUD, which is averaging a lower than MYEFO assumed rate, could lift these numbers even higher #Budget19 @ANZ_Research pic.twitter.com/0HoysOytRq";;@ANZ_Research;#Budget19;"1105588654330822657";https://twitter.com/cherellemurpfry/status/1105588654330822657
mattymidland;2019-03-12 14:08;7;104;"Scunthorpe iron ore traffic. pic.twitter.com/H25oHJn5RP";;;;"1105515818706706437";https://twitter.com/mattymidland/status/1105515818706706437
OMGTheMess;2019-03-12 07:03;34;64;"The ALP have workers backs? Julia Gillard has announced a Federal Government's decision to allow mining magnate Gina Rinehart to import more than 1700 workers for an iron ore project in Western Australia.";;;;"1105408992564600832";https://twitter.com/OMGTheMess/status/1105408992564600832
KagutaMuseveni;2019-03-09 15:08;102;528;"Spent better part of today touring factories in Mbalala, Mukono and later commissioned a bus-assembly plant in Namanve. The factories are manufacturing mattresses, plastics, shoes, rubber, lubricants, steel, iron ore . The 42 factories in Mbalala now employ more than 50,000 people pic.twitter.com/WAzD5Zmxr6";;;;"1104443762556719107";https://twitter.com/KagutaMuseveni/status/1104443762556719107
GoaFront;2019-03-09 03:42;105;33;"Sustainable iron ore mining in Goa would resume once his party is voted to power at the Centre after the upcoming Lok Sabha elections. - @RahulGandhi @INCGoa @INCIndia @goacm @BJP4India @BJP4Goa @girishgoa @TendulkarBJP @nstomar @NSawaikar @shripadynaik #GoaMining @Goaforwardparty pic.twitter.com/N5by7F4imK";;@RahulGandhi @INCGoa @INCIndia @goacm @BJP4India @BJP4Goa @girishgoa @TendulkarBJP @nstomar @NSawaikar @shripadynaik @Goaforwardparty;#GoaMining;"1104271337634189312";https://twitter.com/GoaFront/status/1104271337634189312
Rohstoff_Koenig;2019-03-08 07:18;0;0;"Labrador Iron Ore erklärt Dividende für Q1 2019 https:// ift.tt/2IY2teg";;;;"1103963111328018432";https://twitter.com/Rohstoff_Koenig/status/1103963111328018432
